datetime,temp_dry_bulb_C,wind_speed_m_s,wind_direction_degrees,temp_dew_C,humidity_percent,pressure_hPa,precip_past1h_mm,radiation_W_m2,cloud_cover_percent
2025-07-01 20:00:00,18.78333333333333,2.9333333333333336,141.00652768024338,12.75,67.66666666666667,1026.3666666666666,0.0,2.0,0.0
2025-07-01 21:00:00,17.71666666666667,2.933333333333333,128.66571994111825,12.866666666666667,73.16666666666667,1026.5583333333334,0.0,0.0,0.0
2025-07-01 22:00:00,17.21666666666667,3.6833333333333336,126.99974600384806,12.6,74.33333333333333,1026.8416666666665,0.0,0.0,0.0
2025-07-01 23:00:00,16.599999999999998,3.4333333333333336,126.50000000000001,13.483333333333333,81.83333333333333,1027.0916666666667,0.0,0.0,0.0
2025-07-02 00:00:00,15.766666666666667,6.033333333333334,262.8334311314331,13.75,87.83333333333333,1017.9500000000002,0.0,0.0,100.0
2025-07-02 01:00:00,15.25,5.3999999999999995,258.5,12.9,85.66666666666667,1018.1166666666667,0.0,0.0,100.0
2025-07-02 02:00:00,14.933333333333332,4.3500000000000005,256.33338023582496,12.816666666666668,87.33333333333333,1018.4083333333333,0.0,1.1666666666666667,90.0
2025-07-02 03:00:00,14.416666666666664,4.516666666666667,245.16669582300023,12.833333333333334,90.16666666666667,1019.225,0.0,12.333333333333334,57.5
2025-07-02 04:00:00,14.566666666666668,6.016666666666667,249.33327878533981,12.733333333333334,88.83333333333333,1019.7333333333332,0.0,138.0,32.5
2025-07-02 05:00:00,15.866666666666667,6.1000000000000005,247.6662808172818,12.700000000000001,81.33333333333333,1019.8666666666668,0.0,277.3333333333333,1.6666666666666667
2025-07-02 06:00:00,16.833333333333336,6.783333333333334,247.9997457326962,12.783333333333333,77.16666666666667,1020.0750000000002,0.0,381.1666666666667,10.833333333333334
2025-07-02 07:00:00,18.1,6.7,251.998881052978,12.049999999999999,67.66666666666667,1020.7916666666666,0.0,487.0,51.666666666666664
2025-07-02 08:00:00,19.733333333333334,6.7,240.16565316596325,11.733333333333334,59.833333333333336,1021.3583333333332,0.0,610.8333333333334,52.5
2025-07-02 09:00:00,20.833333333333332,6.95,243.6649038895304,11.283333333333333,54.5,1021.6249999999999,0.0,652.3333333333334,20.833333333333332
2025-07-02 10:00:00,21.8,6.533333333333334,229.51534394874753,10.816666666666668,49.5,1021.7333333333332,0.0,625.3333333333334,0.0
2025-07-02 11:00:00,21.866666666666664,6.283333333333334,224.33341408006666,11.15,50.5,1021.8249999999999,0.0,667.5,1.6666666666666667
2025-07-02 12:00:00,22.86666666666667,6.783333333333334,223.66582373034862,11.25,48.0,1021.9000000000001,0.0,833.5,0.0
2025-07-02 13:00:00,22.983333333333334,6.116666666666667,222.17003149078047,10.049999999999999,43.833333333333336,1021.9000000000001,0.0,744.0,0.0
2025-07-02 14:00:00,23.100000000000005,5.783333333333334,218.66354644624266,9.35,41.666666666666664,1021.8166666666667,0.0,645.5,0.0
2025-07-02 15:00:00,22.883333333333336,6.2,218.33387178440324,9.866666666666665,43.5,1021.6833333333333,0.0,523.8333333333334,0.0
2025-07-02 16:00:00,22.166666666666668,6.2,217.1614287879157,9.783333333333333,45.166666666666664,1021.5333333333333,0.0,332.8333333333333,0.0
2025-07-02 17:00:00,21.533333333333335,5.583333333333333,226.00030485731486,9.983333333333333,47.5,1021.4833333333336,0.0,195.16666666666666,0.0
2025-07-02 18:00:00,20.866666666666664,3.9333333333333336,203.0313796213748,9.950000000000001,49.5,1021.2916666666666,0.0,99.83333333333333,0.0
2025-07-02 19:00:00,19.8,2.6,184.83620658165455,9.966666666666667,53.333333333333336,1021.4250000000001,0.0,20.166666666666668,1.6666666666666667
2025-07-02 20:00:00,18.333333333333332,2.25,179.6665319436478,11.950000000000001,66.83333333333333,1021.6166666666664,0.0,2.1666666666666665,3.3333333333333335
2025-07-02 21:00:00,17.583333333333332,2.766666666666666,168.83363440402732,13.866666666666665,78.66666666666667,1021.6416666666664,0.0,0.0,0.0
2025-07-02 22:00:00,17.816666666666666,4.8500000000000005,154.5,13.766666666666666,77.16666666666667,1021.4916666666667,0.0,0.0,29.166666666666668
2025-07-02 23:00:00,17.616666666666664,4.516666666666667,153.0000507734364,13.4,76.0,1021.1999999999999,0.0,0.0,22.5
2025-07-03 00:00:00,17.450000000000003,6.0,129.3999853768464,10.916666666666666,65.33333333333333,1026.51,0.0,0.0,0.0
2025-07-03 01:00:00,17.066666666666666,5.216666666666666,136.16683130967968,11.75,70.83333333333333,1026.7333333333333,0.0,0.0,0.0
2025-07-03 02:00:00,16.650000000000002,4.433333333333334,137.33388837865346,12.5,76.5,1026.7416666666666,0.0,3.8333333333333335,0.0
2025-07-03 03:00:00,16.733333333333334,5.016666666666667,130.33326185799706,13.033333333333337,78.83333333333333,1026.6916666666668,0.0,51.5,0.0
2025-07-03 04:00:00,17.816666666666663,5.566666666666666,135.65780713776263,13.116666666666667,73.83333333333333,1026.7333333333331,0.0,166.16666666666666,0.0
2025-07-03 05:00:00,19.833333333333332,5.666666666666667,139.3335496813021,12.983333333333334,64.66666666666667,1026.6833333333332,0.0,306.1666666666667,0.0
2025-07-03 06:00:00,21.416666666666668,5.566666666666667,141.1676614028335,12.583333333333334,57.166666666666664,1026.4999999999998,0.0,449.8333333333333,0.0
2025-07-03 07:00:00,22.516666666666666,7.033333333333334,136.0,12.716666666666667,54.0,1026.0666666666664,0.0,594.1666666666666,0.0
2025-07-03 08:00:00,23.63333333333333,6.283333333333334,150.16224505646775,12.666666666666666,50.166666666666664,1026.2666666666667,0.0,718.3333333333334,0.0
2025-07-03 09:00:00,24.183333333333334,5.766666666666667,147.66617947005938,13.383333333333333,50.833333333333336,1026.2749999999999,0.0,813.5,0.0
2025-07-03 10:00:00,24.816666666666666,5.2,149.33356655017835,13.633333333333333,49.833333333333336,1026.3166666666668,0.0,871.5,0.0
2025-07-03 11:00:00,25.866666666666664,4.1000000000000005,152.1670767249549,13.750000000000002,47.333333333333336,1026.3583333333333,0.0,886.3333333333334,0.0
2025-07-03 12:00:00,27.066666666666666,3.85,152.66653492100335,13.616666666666669,43.666666666666664,1026.1666666666665,0.0,866.3333333333334,0.0
2025-07-03 13:00:00,27.866666666666664,4.3500000000000005,151.66407614270219,13.466666666666669,41.0,1025.8,0.0,800.3333333333334,0.0
2025-07-03 14:00:00,27.433333333333337,4.183333333333334,161.16583236737026,13.16666666666667,41.333333333333336,1025.6666666666665,0.0,540.6666666666666,0.0
2025-07-03 15:00:00,25.933333333333334,3.4333333333333336,161.49936476768684,13.700000000000001,46.833333333333336,1025.4000000000003,0.0,300.0,0.0
2025-07-03 16:00:00,25.7,3.9333333333333336,158.33427788548818,13.533333333333337,47.166666666666664,1025.0666666666664,0.0,313.8333333333333,0.0
2025-07-03 17:00:00,25.216666666666665,3.6,151.16847632324186,13.266666666666667,47.333333333333336,1024.8166666666666,0.0,260.5,0.0
2025-07-03 18:00:00,24.266666666666666,2.85,152.83332957252898,12.933333333333335,49.333333333333336,1024.75,0.0,122.5,0.0
2025-07-03 19:00:00,22.600000000000005,2.0666666666666664,155.501654124856,13.799999999999999,57.666666666666664,1024.7416666666666,0.0,24.166666666666668,0.0
2025-07-03 20:00:00,20.916666666666668,1.633333333333333,152.71384298775226,14.233333333333334,65.66666666666667,1024.8750000000002,0.0,1.3333333333333333,0.0
2025-07-03 21:00:00,20.566666666666666,2.6,142.3299041376735,13.616666666666667,64.66666666666667,1024.6666666666667,0.0,0.0,0.0
2025-07-03 22:00:00,19.983333333333334,1.1833333333333333,140.64930399488838,13.4,65.66666666666667,1024.4750000000001,0.0,0.0,0.0
2025-07-03 23:00:00,19.216666666666665,1.1666666666666667,113.96895926645973,13.583333333333334,70.0,1024.175,0.0,0.0,0.0
2025-07-04 00:00:00,16.783333333333335,3.35,264.1650091359808,11.549999999999999,71.33333333333333,1013.9833333333336,0.0,0.0,0.0
2025-07-04 01:00:00,16.0,4.183333333333334,275.1744326430831,12.083333333333334,77.5,1013.8166666666667,0.0,0.0,0.0
2025-07-04 02:00:00,15.566666666666665,4.433333333333334,290.9996439169785,12.65,82.66666666666667,1013.5583333333333,0.0,3.8333333333333335,0.0
2025-07-04 03:00:00,15.583333333333334,3.266666666666667,294.99126457306534,13.183333333333335,85.5,1013.5916666666666,0.0,57.0,0.0
2025-07-04 04:00:00,16.533333333333335,2.6,296.00015245192026,13.766666666666666,84.0,1013.65,0.0,177.83333333333334,0.0
2025-07-04 05:00:00,17.916666666666668,2.6833333333333336,302.3373464957903,14.049999999999997,78.33333333333333,1013.8666666666668,0.0,319.5,0.0
2025-07-04 06:00:00,19.166666666666668,1.6166666666666665,337.1307824279104,13.666666666666666,70.33333333333333,1013.9333333333334,0.0,464.3333333333333,0.0
2025-07-04 07:00:00,20.849999999999998,1.3666666666666665,90.58379918268194,13.066666666666665,60.833333333333336,1013.8333333333334,0.0,599.8333333333334,0.0
2025-07-04 08:00:00,22.816666666666666,2.25,176.61390219506882,12.733333333333334,53.166666666666664,1013.8000000000001,0.0,718.3333333333334,0.0
2025-07-04 09:00:00,23.850000000000005,2.6,251.57289340231517,11.983333333333333,47.333333333333336,1013.5833333333331,0.0,804.8333333333334,0.0
2025-07-04 10:00:00,24.95,3.1833333333333336,226.35609263878018,10.783333333333333,41.0,1013.2666666666668,0.0,864.3333333333334,0.0
2025-07-04 11:00:00,25.566666666666666,4.983333333333334,190.38414974103367,13.200000000000001,46.333333333333336,1013.0999999999999,0.0,881.1666666666666,0.0
2025-07-04 12:00:00,25.299999999999997,5.3999999999999995,185.49982217105648,11.083333333333334,40.833333333333336,1012.9833333333336,0.0,853.0,0.0
2025-07-04 13:00:00,25.399999999999995,5.7,184.16935533306648,9.100000000000001,35.333333333333336,1012.6999999999999,0.0,791.3333333333334,0.0
2025-07-04 14:00:00,25.633333333333336,5.683333333333334,182.33499086401918,8.216666666666667,33.166666666666664,1012.25,0.0,685.3333333333334,0.0
2025-07-04 15:00:00,25.98333333333333,4.6000000000000005,187.30948303371284,9.066666666666666,34.5,1011.75,0.0,555.0,0.0
2025-07-04 16:00:00,23.083333333333332,5.766666666666667,219.16725591301028,12.633333333333335,51.833333333333336,1011.4500000000003,0.0,391.0,0.0
2025-07-04 17:00:00,21.816666666666666,4.133333333333334,271.80232871761575,12.633333333333333,55.833333333333336,1011.3666666666668,0.0,231.0,0.0
2025-07-04 18:00:00,21.183333333333334,2.85,25.997203564555534,13.750000000000002,62.5,1011.1833333333334,0.0,115.5,0.0
2025-07-04 19:00:00,20.46666666666667,1.8999999999999997,10.337244792084029,12.516666666666666,60.333333333333336,1011.1249999999999,0.0,32.666666666666664,0.0
2025-07-04 20:00:00,19.216666666666665,2.8166666666666664,286.0223068915309,13.0,67.33333333333333,1011.1416666666665,0.0,1.5,0.0
2025-07-04 21:00:00,18.016666666666666,4.183333333333334,285.1378412565506,13.083333333333334,72.83333333333333,1011.1166666666664,0.0,0.0,0.0
2025-07-04 22:00:00,16.95,3.6,277.50101598435606,12.749999999999998,76.16666666666667,1010.9333333333334,0.0,0.0,0.0
2025-07-04 23:00:00,16.633333333333336,3.1,265.32980166387165,12.766666666666667,77.66666666666667,1010.8416666666667,0.0,0.0,0.0
2025-07-05 00:00:00,20.666666666666668,3.9333333333333336,0.16687354527608553,15.783333333333333,73.5,1018.0999999999999,0.0,0.0,8.333333333333334
2025-07-05 01:00:00,19.833333333333332,2.9333333333333336,12.50588089466492,15.683333333333335,77.16666666666667,1017.9083333333333,0.0,0.0,0.0
2025-07-05 02:00:00,19.5,3.1833333333333336,11.16677201732562,15.649999999999999,78.5,1017.6666666666665,0.0,2.8333333333333335,14.166666666666666
2025-07-05 03:00:00,19.4,3.1,11.327857396194812,16.183333333333334,81.66666666666667,1017.5333333333332,0.0,37.833333333333336,0.0
2025-07-05 04:00:00,20.35,2.35,5.501425854026367,17.099999999999998,82.0,1017.5416666666666,0.0,113.16666666666667,0.0
2025-07-05 05:00:00,21.833333333333332,3.6,0.16602694594982625,17.866666666666664,78.33333333333333,1017.6249999999999,0.0,238.83333333333334,0.0
2025-07-05 06:00:00,23.316666666666666,3.516666666666667,6.499492033529264,17.7,70.83333333333333,1017.7166666666666,0.0,381.0,8.333333333333334
2025-07-05 07:00:00,25.366666666666664,1.5999999999999999,29.042102996301864,17.916666666666668,63.5,1017.7833333333334,0.0,557.8333333333334,1.6666666666666667
2025-07-05 08:00:00,26.46666666666667,2.25,21.949224831054423,17.05,56.5,1017.4500000000002,0.0,517.0,0.0
2025-07-05 09:00:00,27.900000000000002,2.9333333333333336,10.495958213697628,15.433333333333332,46.833333333333336,1017.2333333333332,0.0,645.3333333333334,6.666666666666667
2025-07-05 10:00:00,29.049999999999997,2.35,34.50434051388298,14.883333333333333,42.333333333333336,1016.7666666666665,0.0,790.6666666666666,3.3333333333333335
2025-07-05 11:00:00,30.083333333333332,2.1666666666666665,25.4905744599043,14.716666666666667,39.5,1016.4999999999999,0.0,849.6666666666666,0.0
2025-07-05 12:00:00,30.549999999999997,2.0666666666666664,66.83189456069958,14.616666666666667,37.833333333333336,1016.1666666666665,0.0,771.8333333333334,0.0
2025-07-05 13:00:00,30.833333333333332,3.266666666666667,151.47555935322896,16.599999999999998,42.5,1015.9833333333335,0.0,651.5,0.0
2025-07-05 14:00:00,29.349999999999998,5.133333333333333,176.16677201732563,16.666666666666664,46.5,1015.6333333333332,0.0,500.1666666666667,0.0
2025-07-05 15:00:00,28.03333333333333,4.8500000000000005,179.50030477988622,15.283333333333333,46.0,1015.0333333333334,0.0,523.6666666666666,0.0
2025-07-05 16:00:00,27.066666666666666,3.35,183.17069418759843,14.083333333333334,44.833333333333336,1014.25,0.0,381.5,0.0
2025-07-05 17:00:00,26.2,2.2666666666666666,176.58656551412324,13.233333333333333,44.666666666666664,1013.3166666666667,0.0,171.83333333333334,0.0
2025-07-05 18:00:00,24.8,1.9000000000000001,165.667641157614,13.516666666666667,49.666666666666664,1012.3833333333333,0.0,38.5,23.333333333333332
2025-07-05 19:00:00,24.433333333333334,1.9833333333333334,155.17197415480058,14.950000000000001,55.166666666666664,1012.1833333333333,0.0,6.5,65.83333333333333
2025-07-05 20:00:00,23.76666666666667,1.0999999999999999,168.33482391699792,16.0,61.833333333333336,1012.0333333333333,0.0,0.0,87.5
2025-07-05 21:00:00,23.049999999999997,1.6600000000000001,65.14129832347187,16.85,68.16666666666667,1011.0333333333333,0.0,0.0,74.16666666666667
2025-07-05 22:00:00,21.066666666666666,6.3500000000000005,175.5597388789068,18.316666666666666,84.5,1012.2583333333332,2.9,0.0,96.66666666666667
2025-07-05 23:00:00,19.88333333333333,6.0,194.34901110101598,18.816666666666666,94.0,1012.3249999999998,4.800000000000001,0.0,93.33333333333333
2025-07-06 00:00:00,16.45,4.266666666666667,269.8341002123723,11.633333333333333,73.0,1010.3083333333333,0.0,0.0,100.0
2025-07-06 01:00:00,16.066666666666666,3.9333333333333336,257.4993131108621,11.383333333333333,74.0,1010.2499999999999,0.0,0.0,100.0
2025-07-06 02:00:00,15.566666666666668,4.433333333333334,267.65926149248514,11.049999999999999,74.33333333333333,1010.2833333333333,0.0,0.5,100.0
2025-07-06 03:00:00,15.450000000000001,3.9333333333333336,279.6734162926872,11.200000000000001,76.0,1010.3666666666667,0.0,6.0,100.0
2025-07-06 04:00:00,15.683333333333335,2.6833333333333336,270.8324459435829,11.383333333333333,75.66666666666667,1010.5000000000001,0.0,34.333333333333336,100.0
2025-07-06 05:00:00,16.11666666666667,3.266666666666667,256.81480646918874,11.816666666666668,75.66666666666667,1010.6249999999999,0.0,74.0,100.0
2025-07-06 06:00:00,16.416666666666668,4.1000000000000005,263.1560023743381,12.450000000000001,77.5,1010.8833333333333,0.0,81.33333333333333,100.0
2025-07-06 07:00:00,16.533333333333335,4.3500000000000005,273.1488497766496,12.35,76.16666666666667,1011.183333333333,0.0,96.66666666666667,96.66666666666667
2025-07-06 08:00:00,16.75,4.6000000000000005,284.7683936332203,12.083333333333334,73.83333333333333,1011.5333333333334,0.0,141.66666666666666,98.33333333333333
2025-07-06 09:00:00,17.7,4.866666666666667,282.82225082276375,11.916666666666666,69.0,1011.8916666666668,0.0,234.66666666666666,96.66666666666667
2025-07-06 10:00:00,20.133333333333336,4.766666666666667,303.33337848451265,11.866666666666667,59.166666666666664,1011.8000000000001,0.0,623.1666666666666,40.0
2025-07-06 11:00:00,22.016666666666666,5.033333333333334,288.02459281569065,11.483333333333334,51.0,1011.9833333333336,0.0,871.1666666666666,3.3333333333333335
2025-07-06 12:00:00,22.933333333333334,4.6000000000000005,292.38252807238047,10.933333333333332,46.666666666666664,1012.1166666666664,0.0,850.0,0.0
2025-07-06 13:00:00,23.5,4.783333333333334,289.46041698379145,9.733333333333334,41.5,1012.2333333333332,0.0,785.1666666666666,0.0
2025-07-06 14:00:00,23.616666666666664,5.416666666666667,303.8214742596209,8.5,38.166666666666664,1012.4833333333335,0.0,685.5,0.0
2025-07-06 15:00:00,23.45,6.533333333333334,304.19896358750157,7.3166666666666655,35.5,1012.7499999999999,0.0,556.5,0.0
2025-07-06 16:00:00,22.75,7.783333333333334,305.8336683465174,6.8500000000000005,35.833333333333336,1012.9500000000002,0.0,410.8333333333333,0.0
2025-07-06 17:00:00,21.433333333333337,7.7,297.16656880662924,6.466666666666666,38.0,1013.1166666666667,0.0,257.0,0.0
2025-07-06 18:00:00,19.933333333333334,6.866666666666667,298.8333973507268,7.366666666666667,43.833333333333336,1013.4583333333334,0.0,126.0,0.0
2025-07-06 19:00:00,18.366666666666667,6.166666666666667,297.6667212146602,8.549999999999999,52.833333333333336,1013.9833333333335,0.0,18.0,0.0
2025-07-06 20:00:00,17.183333333333334,4.783333333333333,290.1811940059107,9.516666666666667,60.833333333333336,1014.5166666666668,0.0,1.1666666666666667,0.0
2025-07-06 21:00:00,16.0,5.116666666666667,276.9996952665615,9.6,65.66666666666667,1014.7999999999998,0.0,0.0,0.0
2025-07-06 22:00:00,15.100000000000001,4.6000000000000005,267.49908463744225,10.133333333333335,72.33333333333333,1014.9500000000002,0.0,0.0,0.0
2025-07-06 23:00:00,14.283333333333331,4.3500000000000005,262.66678890856156,9.866666666666667,74.66666666666667,1014.7416666666667,0.0,0.0,0.0
2025-07-07 00:00:00,18.566666666666666,2.35,237.88812434239338,17.733333333333334,95.0,1010.1833333333333,0.0,0.0,29.166666666666668
2025-07-07 01:00:00,18.066666666666666,2.3333333333333335,254.99862821209825,17.333333333333332,95.5,1010.7000000000002,0.0,0.0,74.16666666666667
2025-07-07 02:00:00,17.63333333333333,2.6833333333333336,237.68242001930054,16.833333333333332,94.83333333333333,1011.5916666666667,0.0,0.5,67.5
2025-07-07 03:00:00,17.099999999999998,3.1,248.11383460967693,15.716666666666667,91.16666666666667,1012.0666666666667,0.0,9.5,42.5
2025-07-07 04:00:00,16.95,2.5166666666666666,256.6670941974688,14.35,84.5,1012.7166666666667,0.0,42.0,0.0
2025-07-07 05:00:00,17.05,3.1,250.83102259672933,14.300000000000002,84.0,1013.4833333333332,0.0,78.66666666666667,0.0
2025-07-07 06:00:00,17.233333333333334,4.016666666666667,247.50022886955685,14.116666666666667,81.66666666666667,1014.0833333333334,0.0,133.0,0.0
2025-07-07 07:00:00,17.599999999999998,3.6,244.49931436721008,13.816666666666668,78.83333333333333,1015.0416666666666,0.0,144.66666666666666,0.0
2025-07-07 08:00:00,17.71666666666667,3.6,238.49724634066075,13.716666666666667,77.33333333333333,1015.5833333333334,0.0,147.0,5.833333333333333
2025-07-07 09:00:00,18.133333333333333,3.016666666666667,212.17255000301455,13.733333333333333,75.5,1016.1750000000001,0.0,174.83333333333334,25.0
2025-07-07 10:00:00,18.916666666666668,4.1000000000000005,203.16934056090133,13.999999999999998,73.16666666666667,1016.9,0.0,309.5,0.0
2025-07-07 11:00:00,19.433333333333334,4.516666666666667,194.50027930610753,13.6,68.83333333333333,1017.3416666666666,-999998.95,398.6666666666667,1.6666666666666667
2025-07-07 12:00:00,20.683333333333334,5.133333333333334,188.3376356128401,13.299999999999999,62.666666666666664,1017.6166666666664,0.0,664.6666666666666,0.0
2025-07-07 13:00:00,21.816666666666666,6.2,176.66993806319852,12.833333333333334,56.666666666666664,1017.7416666666667,0.0,742.0,0.0
2025-07-07 14:00:00,22.13333333333333,6.783333333333334,162.666975166077,13.466666666666667,58.0,1018.0,0.0,647.1666666666666,0.0
2025-07-07 15:00:00,21.5,6.616666666666667,174.6598153856354,13.85,61.666666666666664,1018.0500000000001,0.0,524.5,0.0
2025-07-07 16:00:00,21.15,6.366666666666667,174.99689833489845,13.666666666666666,62.166666666666664,1018.15,0.0,385.3333333333333,0.0
2025-07-07 17:00:00,20.166666666666668,5.683333333333334,170.16676354268796,12.883333333333333,63.0,1018.4499999999999,0.0,244.0,0.0
2025-07-07 18:00:00,19.633333333333336,4.3500000000000005,168.00076191092103,11.733333333333334,60.0,1018.9333333333334,0.0,117.16666666666667,0.0
2025-07-07 19:00:00,18.999999999999996,3.85,165.5006098385439,12.366666666666667,65.33333333333333,1019.2833333333333,0.0,24.833333333333332,0.0
2025-07-07 20:00:00,17.86666666666667,3.6833333333333336,155.99769533442986,12.833333333333334,72.16666666666667,1019.5666666666666,0.0,1.8333333333333333,0.0
2025-07-07 21:00:00,17.566666666666666,4.866666666666667,160.66665350356502,13.966666666666667,79.5,1019.9083333333334,0.0,0.0,0.0
2025-07-07 22:00:00,18.21666666666667,4.933333333333334,156.6663996037326,15.299999999999999,83.16666666666667,1020.1666666666665,0.0,0.0,8.333333333333334
2025-07-07 23:00:00,18.483333333333334,4.933333333333334,165.16445363595247,15.583333333333334,83.33333333333333,1020.4,0.0,0.0,65.0
2025-07-08 00:00:00,13.783333333333333,2.6,166.86015237497003,11.65,87.16666666666667,1015.4500000000002,0.0,0.0,63.333333333333336
2025-07-08 01:00:00,14.283333333333333,2.2666666666666666,165.2193578117881,12.416666666666666,88.33333333333333,1015.4250000000002,0.0,0.0,75.0
2025-07-08 02:00:00,14.916666666666666,3.35,188.01980862434468,12.166666666666666,83.5,1015.6083333333332,0.2,0.16666666666666666,100.0
2025-07-08 03:00:00,14.333333333333334,2.6833333333333336,157.01179440734253,11.699999999999998,84.16666666666667,1015.3833333333333,0.0,10.5,85.0
2025-07-08 04:00:00,14.65,3.4333333333333336,137.83288038272553,12.183333333333335,85.16666666666667,1015.3000000000001,0.0,42.0,85.0
2025-07-08 05:00:00,15.483333333333333,3.4333333333333336,149.16801715692347,12.216666666666667,81.0,1015.6083333333332,0.0,98.33333333333333,87.5
2025-07-08 06:00:00,16.383333333333333,3.766666666666667,174.83107294724837,12.766666666666667,79.33333333333333,1016.1166666666668,0.0,204.16666666666666,14.166666666666666
2025-07-08 07:00:00,17.03333333333333,4.966666666666666,224.20318127985456,11.733333333333334,71.16666666666667,1016.5250000000001,0.0,243.5,48.333333333333336
2025-07-08 08:00:00,17.083333333333332,4.766666666666667,235.33620907144723,11.566666666666665,69.83333333333333,1016.8333333333334,0.0,281.6666666666667,82.5
2025-07-08 09:00:00,17.333333333333332,5.733333333333333,219.6970823134422,11.1,66.83333333333333,1017.1166666666664,0.0,406.8333333333333,80.0
2025-07-08 10:00:00,18.333333333333332,4.683333333333334,157.00537614220366,10.65,60.666666666666664,1017.2249999999999,0.0,533.1666666666666,80.0
2025-07-08 11:00:00,20.0,5.1000000000000005,147.33693940266542,11.6,59.0,1017.2416666666667,0.0,634.3333333333334,33.333333333333336
2025-07-08 12:00:00,20.666666666666668,5.416666666666668,169.65866840164054,11.583333333333334,55.666666666666664,1017.1999999999999,0.0,840.8333333333334,3.3333333333333335
2025-07-08 13:00:00,20.433333333333334,6.2,179.99745926560374,11.866666666666667,57.5,1017.3499999999999,0.0,843.1666666666666,5.0
2025-07-08 14:00:00,20.349999999999998,6.45,210.84838657322956,10.15,52.166666666666664,1017.5500000000001,0.0,506.8333333333333,13.333333333333334
2025-07-08 15:00:00,16.916666666666668,6.333333333333333,257.3912224338812,12.83333333333333,78.5,1017.8833333333333,5.2,307.5,9.166666666666666
2025-07-08 16:00:00,18.95,4.983333333333333,246.83238119416785,12.333333333333334,65.5,1018.0999999999998,0.0,428.3333333333333,6.666666666666667
2025-07-08 17:00:00,18.95,4.866666666666667,244.6669412855959,11.216666666666667,59.666666666666664,1018.3166666666666,0.0,184.0,10.0
2025-07-08 18:00:00,18.466666666666665,4.533333333333333,241.83346500159422,10.766666666666666,61.333333333333336,1018.775,0.0,107.16666666666667,0.0
2025-07-08 19:00:00,17.6,3.266666666666667,246.49946537281215,10.799999999999999,64.0,1019.4916666666667,0.0,20.666666666666668,0.0
2025-07-08 20:00:00,15.4,2.433333333333333,269.33181658421057,11.25,76.5,1020.1833333333333,0.0,0.6666666666666666,0.0
